"date","BankLoansHouseholds","DiamondsExports","ElectricityGeneration","GoogleSVITravelMyCountry","Imports","Inflation","RealEffectiveExchangeRate","StockExchangeIndex","TaxRevenue","ChinaGDP","IndiaGDP","NGDP_RPCH","USGDP"
2014-03-01,21.1894163078514,5.29014293124195,13.412314820111,-4.12371134020619,13.9191701905307,4.39693424768051,-6.23990904971022,15.2714076068551,-3.42971525988641,7.50401540596322,6.0366114536796,3.2697759688,1.42525788927547
2014-06-01,17.8819000621787,56.0376346290525,95.0534985842169,6.09756097560977,5.92235342504055,4.5691382765531,-3.4110586929652,3.948740758919,9.38587053971671,7.61414048870925,7.79097089245846,4.37954457331873,2.67203960202886
2014-09-01,13.0408642613718,1.03285264469267,36.1314988278684,-3.09278350515464,2.74958545596917,4.57074721780606,-2.18760366275626,9.01100521544767,0.775605345455446,7.22748768173327,7.76705377263829,6.0113114040895,3.1176467030009
2014-12-01,10.2962673774188,19.6470007285898,16.9142673808727,-4.76190476190477,-7.87352014130254,4.12573673870334,-0.309858702499454,7.5468788783669,22.6257490466679,7.27661235242461,6.45984287402703,2.87853422619047,2.87692935500132
2015-03-01,9.68984091946916,9.54335147364974,63.5409114693329,-1.0752688172043,0.625014258974716,3.05255023183928,2.55992319874485,4.23097150940318,36.8610532579589,7.08934756675272,7.54163144665836,2.81308125161868,4.14828634188909
2015-06-01,9.97512375164045,-9.02043891046493,-13.1502433953758,-9.19540229885058,6.57540588600469,3.06630893062476,0.715040301889672,14.8397211258254,-3.50138104566057,7.10228057530469,7.43024304874085,-0.335241135142084,3.45159279161595
2015-09-01,12.7853239527443,-43.3657372982571,-27.4943812655778,-2.12765957446808,1.04691442844837,3.07867730900799,-0.654448021219622,16.2268570431836,-12.3775579079071,7.01213403849627,7.36856123785724,-5.66598269247926,2.57463146224286
2015-12-01,13.5108989124375,-33.3994495606522,40.2321821663574,-2.5,-4.28273065210341,3.05660377358492,-3.45924532734868,11.1275855436854,-33.7620316896194,6.91382637942735,7.6323045922155,-3.42584640419473,2.164731960567
2016-03-01,13.445165399051,3.19273828966367,-14.49404136639,5.43478260869566,-10.1889639605597,2.92463442069742,-7.44121219468767,7.37550892577514,-2.21526554925107,6.86825487225224,9.23512430385129,2.32207713692927,1.77686093679577
2016-06-01,12.8867199128791,36.8392811990815,-22.8243615629802,21.5189873417722,-12.9527731455695,2.75195239866122,-5.32328795020628,-1.79783437567254,-18.1370342373256,6.79333457609512,8.72641015550253,3.85006511105692,1.40849920793444
2016-09-01,10.6625911374343,72.553548072336,11.6999981418385,6.5217391304348,-11.4825585491693,2.69174041297933,-0.171634674966796,-10.6284513676834,45.0741669719772,6.81885870945924,9.20832514421437,6.73166948807915,1.59213084753517
2016-12-01,8.02948544660158,44.1913745676327,11.0521681052636,21.7948717948718,1.15055032965901,2.8560966678872,4.51854816368808,-9.4337069600297,49.8686578509071,6.91822615286281,8.86606311465773,4.33604336043361,2.06747706133916
2017-03-01,6.54324083681701,-2.78642566940857,57.4406935540588,12.3711340206186,-21.7509906312984,3.27868852459017,10.6045709720166,-10.8353183283911,-8.41485104490884,7.01333074136888,6.25622345635351,1.07739616577666,2.0666201109389
2017-06-01,5.29037740271919,-39.8315512982017,38.844850140275,2.08333333333333,-27.2638932729734,3.43829171190735,8.26204971950202,-8.63496902414612,26.1975659608022,6.98899528149639,5.89002958065079,0.908776718301382,2.1841500549009
2017-09-01,5.80908831978024,-29.3054637479072,35.1738009361129,6.12244897959184,-15.5027793978082,3.41113105924595,2.9919093393848,-7.60797672370363,-4.39422392022276,6.93959371042862,6.29965565462234,3.26918135339412,2.37103420323793
2017-12-01,6.9624806706275,-3.3624053850947,-3.8644382046145,9.47368421052633,-5.36954745395627,3.06158775364899,-0.86966134885337,-7.30454783935068,-6.82160597878784,6.87079427081953,7.73399724977229,6.33021555301347,2.70303532070575
2018-03-01,7.52828302241264,-25.3162909724491,-2.30094881387528,0.917431192660544,15.2849658765055,3.06878306878306,0.577196440248116,-5.38252686901878,9.81672533074402,6.90866039880001,8.0941843612447,4.41908456442415,3.07721404215316
2018-06-01,7.33695041374504,26.0960998052278,21.4368777285137,5.10204081632652,21.3000757671171,3.28901329601119,1.35412002133499,-9.22015014875252,-7.8070918254092,6.89297091407413,7.17943603898894,5.41365334878961,3.32500650821699
2018-09-01,7.09015256009231,10.8331150743716,-13.3142767640379,6.73076923076923,10.4648270192965,2.91666666666666,-0.0379452946501146,-9.87540754973128,4.67272628755654,6.70530999469973,6.17117759758411,4.00183617697655,3.11675171564316
2018-12-01,6.28719490791185,27.56770202163,-39.8391769173451,-1.92307692307693,20.2589494983807,3.66148531951642,2.07435539261496,-11.0576346407581,3.07857325819674,6.53895558568878,5.64450264010816,4.05187616548398,2.47557109709469
2019-03-01,6.30345045029665,9.51438621492228,13.815322840646,0,13.1309888755297,3.31964407939769,-1.3649440869743,-9.20513825185731,-15.1779069681764,6.40595963176609,5.58854073771056,4.42587841133187,2.26545425109954
2019-06-01,8.2679010548275,-6.75500808889296,-50.7687653399304,1.94174757281553,16.5720422253411,2.60840108401084,-2.40800781753151,-8.45371476797241,11.6437928605188,6.14249434948118,5.23746686406807,3.08870819934353,1.96307573548332
2019-09-01,10.8029349267389,-27.5466869940243,-39.6024640466274,5.40540540540539,13.4861462082575,2.93522267206478,0.0766236827948177,-7.60530918818809,-16.1469623341077,5.98856647015286,4.47162360309522,2.94528939324563,2.07600093854651
2019-12-01,12.861735413656,-32.7244586959594,22.8813278667894,2.94117647058823,-2.26010655062757,2.23258913695435,-1.19333860614603,-5.07366699819626,-12.2338360227996,5.95555555555556,4.12310466043292,1.52130722134372,2.33922791127836
2020-03-01,14.9052353177321,-15.3813237935875,-37.9408822215327,-1.81818181818181,3.90561790851329,2.18615435574692,-2.45685126154493,-4.24819871466708,-14.1394047846557,-6.85334311042872,3.0176631466246,2.6,0.319256159533097
2020-06-01,12.0016026083833,-77.5291383356452,57.4406935540588,-33.3333333333333,-33.9790627641712,1.91482337405084,-5.07517350174021,-5.54466620428805,-27.3762396441252,3.154500382561,-23.9373232949922,NA,-9.13956447220382
